StrName,StrNum,OBJECTID,Name,Category,Neighbourhood,Zoning,Zone_Category,Owner,Surveyed,Site_Area,Relationship,SHAPE_Length,SHAPE_Area
EWEN AVE,900,110,Ryall Park Lookout,Riparian,Queensborough,P-1,Institutional,City of New Westminster,Y,1918.170044,P,284.924425460256,1910.20961758287
